,,Name,Status,Date,Link,Coords
Strasbourg,1,"Bains municipaux,les façades et toitures du bâtiment des bains, y compris l'escalier principal avec ses lampadaires,,solarium,, les cours anglaises de la façade principale et le sol s'étendant entre la rue des Bains et le bâtiment des bains, avec les balustrades les bordant, les façades et toitures du bâtiment des bains médicaux avec ses deux cours en contrebas, les façades, toiture et cheminée du bâtiment de la chaufferie, ainsi que la portion d'origine du mur d'enceinte, les intérieurs suivants : au rez-de-chaussée du bâtiment des bains : la rotonde d'entrée avec ses dégagements, les deux bassins de natation avec leurs dégagements, douches, pédiluves, vestiaires y compris la robinetterie d'origine, au premier étage du bâtiment des bains : la totalité des installations des bains romains, et dans l'aile Est trois cabines de bains avec baignoire d'origine, y compris la robinetterie d'origine, au rez-de-chaussée du bâtiment des bains médicaux : la grande salle d'hydrothérapie, y compris ls deux piscines, les douches et la robinetterie d'origine, situées 10 boulevard de la Victoire","Inscrit,Classé","2000,2017",https://fr.wikipedia.org/wiki/Bains_municipaux_de_Strasbourg,"(48.58358, 7.75974)"
Strasbourg,2,"Bibliothèque nationale et universitaire,(ancienne bibliothèque impériale),- enveloppe extérieure,- intérieurs","Classé,Inscrit","2004,2004",https://fr.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_et_universitaire_(Strasbourg),"(48.587222, 7.756111)"
Strasbourg,3,"Cathédrale Notre-Dame,cathédrale",Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Strasbourg,"(48.5817, 7.750555)"
Strasbourg,4,"Citadelle,- porte, mur d'escarpe, fossé,- porte, fossé","Classé,Classé","1922,1932",https://fr.wikipedia.org/wiki/Citadelle_de_Strasbourg,"(48.576643, 7.773868)"
Strasbourg,5,"Ancienne douane,façades, toitures",Classé,1948,https://fr.wikipedia.org/wiki/Ancienne_douane_de_Strasbourg,"(48.579471, 7.749689)"
Strasbourg,6,"Église Sainte-Aurélie,église",Classé,1988,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Aur%C3%A9lie_de_Strasbourg,"(48.581389, 7.733333)"
Strasbourg,7,"Église Sainte-Madeleine,vestiges du chœur avec peintures",Classé,1898,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Madeleine_de_Strasbourg,"(48.58, 7.754722)"
Strasbourg,8,"Église Saint-Étienne,église",Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-%C3%89tienne_de_Strasbourg,"(48.58333, 7.75583)"
Strasbourg,9,"Église Saint-Nicolas,église",Classé,1995,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Nicolas_de_Strasbourg,"(48.5783, 7.74833)"
Strasbourg,10,"Église Saint-Paul,église",Classé,1998,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Paul_de_Strasbourg,"(48.586096, 7.759709)"
Strasbourg,11,"Église Saint-Thomas,église",Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Thomas_de_Strasbourg,"(48.579713, 7.745275)"
Strasbourg,12,"Grand Séminaire,puits",Classé,1939,https://fr.wikipedia.org/wiki/Grand_S%C3%A9minaire_de_Strasbourg,"(48.5825, 7.75215)"
Strasbourg,13,"Haras national,- grande écurie, entrée principale,- façades et toitures sauf bâtiments en bordure de rue et petite aile, escalier à balustres","Classé,Classé","1922,1987",https://fr.wikipedia.org/wiki/Haras_national_de_Strasbourg,"(48.57688, 7.743241)"
Strasbourg,14,"Hôtel d'Andlau-Klinglin,-- façades, toiture, trois pièces avec cheminées et trumeaux, escalier d'honneur,- vestibule d'entrée,- escalier en vis dans la tourelle, fragment d'encadrement gothique, parquet marqueté, escalier en bois avec garde-corps","Classé,Inscrit,Classé","1921,1991,1991",https://fr.wikipedia.org/wiki/H%C3%B4tel_d%27Andlau-Klinglin,"(48.584944, 7.748145)"
Strasbourg,15,"Hôtel des Boecklin de Boecklinsau (hôtel du Directoire de la noblesse de Basse-Alsace),hôtel",Classé,1927,https://fr.wikipedia.org/wiki/H%C3%B4tel_des_Boecklin_de_Boecklinsau,"(48.582967, 7.754494)"
Strasbourg,16,"Hôtel du Corbeau,- façades, toitures,- puits","Classé,Classé","1930,1933",https://fr.wikipedia.org/wiki/H%C3%B4tel_du_Corbeau,"(48.579238, 7.752099)"
Strasbourg,17,"Hôtel de Dartein,façade sur rue, escalier",Classé,1927,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Dartein,"(48.58406, 7.75258)"
Strasbourg,18,"Palais du Gouverneur militaire,(hôtel des Deux Ponts),façades, clôture, parterre à la française, vestibule avec escaliers",Classé,1921,https://fr.wikipedia.org/wiki/Palais_du_Gouverneur_militaire_de_Strasbourg,"(48.58511, 7.75185)"
Strasbourg,19,"Hôtel de l'Épine,hôtel",Classé,1946,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_l%27%C3%89pine,"(48.580539, 7.74801)"
Strasbourg,20,"Hôtel d'Ettenheimmunster,façade, toiture",Classé,1927,https://fr.wikipedia.org/wiki/H%C3%B4tel_d%27Ettenheimmunster,"(48.577537, 7.748997)"
Strasbourg,21,"Cour des Couples (ancien hôtel Hammerer),façades et toitures sur rue et sur cour",Classé,1927,https://fr.wikipedia.org/wiki/Cour_des_Couples,"(48.579312, 7.752418)"
Strasbourg,22,"Hôtel de Hanau,façades",Classé,1921,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Hanau,"(48.584748, 7.750499)"
Strasbourg,23,"Hôtel des Joham de Mundolsheim,- murs-pignons, porte cochère, escalier à balustres, poteau sculpté, colonnette ionique, façade sur rue, cave voûtée,- peintures polychromes avec plafonds et murs","Inscrit,Classé","1985,1989",https://fr.wikipedia.org/wiki/H%C3%B4tel_des_Joham_de_Mundolsheim,"(48.583499, 7.752365)"
Strasbourg,24,"Hôtel de Klinglin dit « Petit Broglie »,(actuel hôtel du préfet),façades et toitures sauf pavillon latéral gauche, sol de la cour d'honneur, jardins, portails d'entrée, balustrades, grilles de clôture",Classé,1970,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Klinglin,"(48.585045, 7.75318)"
Strasbourg,25,"Hôtel de Saxe (ancien Hôtel de Purgerot de Wardener),façade sur rue",Classé,1927,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Saxe,"(48.58401, 7.753095)"
Strasbourg,26,"Hôtel de la Tribu des Marchands (poêle du Miroir),- façades et toitures sur rue, ancienne salle de concert,- vestiges de colonnes, décor néo-classique","Classé,Inscrit","1984,1984",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_la_Tribu_des_Marchands,"(48.580866, 7.747666)"
Strasbourg,27,"Tour romaine,vestiges de la tour romaine",Classé,1920,https://fr.wikipedia.org/wiki/Enceinte_de_Strasbourg#Trois_remparts_successifs,"(48.582655, 7.74743)"
Strasbourg,28,"Immeuble,immeuble",Classé,1998,https://fr.wikipedia.org/wiki/Immeuble_au_17_rue_des_Hallebardes_%C3%A0_Strasbourg,"(48.582229, 7.749544)"
Strasbourg,29,"Immeuble,façades, toitures",Classé,1928,https://fr.wikipedia.org/wiki/Immeuble_au_1_quai_des_Moulins_%C3%A0_Strasbourg,"(48.581143, 7.741669)"
Strasbourg,30,"Immeuble,façades, toitures",Classé,1928,https://fr.wikipedia.org/wiki/Immeuble_au_6_rue_des_Moulins_%C3%A0_Strasbourg,"(48.581122, 7.741411)"
Strasbourg,31,"Immeubles,- façades, toitures, boutique voûtée, pièce décorée, pièce du premier étage,- escalier de bois,- immeubles sauf parties classées","Classé,Classé,Inscrit","1936,1937,2000",https://fr.wikipedia.org/wiki/Immeubles_au_11_rue_Merci%C3%A8re_%C3%A0_Strasbourg,"(48.581611, 7.749769)"
Strasbourg,32,"Jardin botanique,- jardin avec mur de clôture d'origine,- serre Victoria","Inscrit,Classé","1990,1993",https://fr.wikipedia.org/wiki/Jardin_botanique_de_l%27universit%C3%A9_de_Strasbourg,"(48.582939, 7.768064)"
Strasbourg,33,"Maison,façades, toitures",Classé,1927,https://fr.wikipedia.org/wiki/Maison_au_25_rue_du_Bain-aux-Plantes_%C3%A0_Strasbourg,"(48.581623, 7.741665)"
Strasbourg,34,"Maison,façades, toitures",Classé,1927,https://fr.wikipedia.org/wiki/Maison_au_27_rue_du_Bain-aux-Plantes_%C3%A0_Strasbourg,"(48.581547, 7.741874)"
Strasbourg,35,"Maison,façades, toitures",Classé,1927,https://fr.wikipedia.org/wiki/Maison_au_29_rue_du_Bain-aux-Plantes_%C3%A0_Strasbourg,"(48.581536, 7.741945)"
Strasbourg,36,"Maison,façades, toitures",Classé,1927,https://fr.wikipedia.org/wiki/Maison_au_31_rue_du_Bain-aux-Plantes_%C3%A0_Strasbourg,"(48.581495, 7.742012)"
Strasbourg,37,"Maison,façades, toitures",Classé,1927,https://fr.wikipedia.org/wiki/Maison_au_33_rue_du_Bain-aux-Plantes_%C3%A0_Strasbourg,"(48.581444, 7.74214)"
Strasbourg,38,"Maison,façades, toitures",Classé,1927,https://fr.wikipedia.org/wiki/Maison_au_40_rue_du_Bain-aux-Plantes_%C3%A0_Strasbourg,"(48.581518, 7.741669)"
Strasbourg,39,"Maison,tourelle d'escalier",Classé,1939,https://fr.wikipedia.org/wiki/Maison_au_15_rue_Br%C3%BBl%C3%A9e_%C3%A0_Strasbourg,"(48.585, 7.752686)"
Strasbourg,40,"Maison,façades, toitures, escalier,",Classé,1927,https://fr.wikipedia.org/wiki/Maison_au_10_rue_des_Dentelles_%C3%A0_Strasbourg,"(48.580928, 7.743108)"
Strasbourg,41,"Maison,façade, toiture",Classé,1928,https://fr.wikipedia.org/wiki/Maison_au_5_rue_des_Hallebardes_%C3%A0_Strasbourg,"(48.581865, 7.748895)"
Strasbourg,42,"Maison,façade, toiture",Classé,1927,https://fr.wikipedia.org/wiki/Maison_au_7_rue_des_Hallebardes_%C3%A0_Strasbourg,"(48.581892, 7.748947)"
Strasbourg,43,"Maison,façade, toiture",Classé,1931,https://fr.wikipedia.org/wiki/Maison_au_8_place_du_March%C3%A9-aux-Cochons-de-Lait_%C3%A0_Strasbourg,"(48.580484, 7.751234)"
Strasbourg,44,"Maison,façades sur cour et sur rue, galeries, escalier sur cour",Classé,1928,https://fr.wikipedia.org/wiki/Maison_au_40_rue_du_Vieux-March%C3%A9-aux-Poissons_%C3%A0_Strasbourg,"(48.580755, 7.749572)"
Strasbourg,45,"Maison Lauth (maison Kauw),façade sur rue, toiture",Classé,1928,https://fr.wikipedia.org/wiki/Maison_Lauth,"(48.57928, 7.748565)"
Strasbourg,46,"Maison de la Radio et de la Télévision,décor en céramique, mur de support de l'auditorium",Classé,1983,https://fr.wikipedia.org/wiki/Maison_de_la_Radio_(Strasbourg),"(48.594605, 7.759764)"
Strasbourg,47,"Maison Saré,façade",Classé,1927,https://fr.wikipedia.org/wiki/Maison_Sar%C3%A9,"(48.583183, 7.750676)"
Strasbourg,48,"Maison Spach,façade",Classé,1927,https://fr.wikipedia.org/wiki/Maison_Spach,"(48.583123, 7.750495)"
Strasbourg,49,"Maison des Tanneurs,façades, toitures",Classé,1927,https://fr.wikipedia.org/wiki/Maison_des_Tanneurs_(Strasbourg),"(48.581437, 7.74182)"
Strasbourg,50,"Monument du général Desaix,monument avec jardin",Classé,1922,https://fr.wikipedia.org/wiki/Monument_du_g%C3%A9n%C3%A9ral_Desaix,"(48.575498, 7.754064)"
Strasbourg,51,"Musée historique,anciennes Grandes Boucheries",Classé,1928,https://fr.wikipedia.org/wiki/Mus%C3%A9e_historique_de_Strasbourg,"(48.579878, 7.78667)"
Strasbourg,52,"Musée de l'Œuvre Notre-Dame,- maison,- façades, toitures, escalier intérieur","Classé,Classé","1862,1927",https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27%C5%92uvre_Notre-Dame,"(48.580833, 7.751389)"
Strasbourg,53,"Neue Bau (ancien Hôtel de ville, actuel Hôtel de la Chambre de Commerce et d'Industrie de Strasbourg et du Bas-Rhin),- pièces voûtées avec caveau, deux escaliers, enfilade des quatre salles à décor Empire,- façades, toitures des ailes Renaissance avec charpente, façades et toitures de l'aile 19e","Inscrit,Classé","1995,1998",https://fr.wikipedia.org/wiki/Neue_Bau,"(48.58099, 7.748271)"
Strasbourg,54,"Opéra,façade sur place",Classé,1921,https://fr.wikipedia.org/wiki/Op%C3%A9ra_de_Strasbourg,"(48.585893, 7.752327)"
Strasbourg,55,"ancien palais de la diète d'Alsace-Lorraine,(actuel,Théâtre national,- salle de théâtre,- façades, toitures, escaliers d'accès","Inscrit,Classé","1992,1995",https://fr.wikipedia.org/wiki/Palais_de_la_di%C3%A8te_d%27Alsace-Lorraine,"(48.5862, 7.75527)"
Strasbourg,56,"Palais du Rhin (ancien Palais impérial allemand ou Kaiserpalatz),palais, parc attenant avec grille",Classé,1993,https://fr.wikipedia.org/wiki/Palais_du_Rhin,"(48.5876, 7.7526)"
Strasbourg,57,"Écuries du palais du Rhin,écuries",Classé,2009,https://fr.wikipedia.org/wiki/Palais_du_Rhin,"(48.588433, 7.752075)"
Strasbourg,58,"Palais Rohan,(actuel Musée archéologique et Musée des Beaux Arts et Arts Décoratifs),palais",Classé,1920,https://fr.wikipedia.org/wiki/Palais_Rohan_(Strasbourg),"(48.5811, 7.7522)"
Strasbourg,59,"Palais universitaire,- façades avec décor,- hall d'entrée, atrium, escaliers principaux, galeries de circulation avec décor","Inscrit,Classé","1990,1990",https://fr.wikipedia.org/wiki/Palais_universitaire_de_Strasbourg,"(48.584777, 7.762418)"
Strasbourg,60,"Parc de l'Orangerie,- pavillon Joséphine,- parc avec fabrique, fontaines, groupes sculptés, éléments immobiliers divers","Inscrit,Classé","1929,1993",https://fr.wikipedia.org/wiki/Parc_de_l%27Orangerie,"(48.5918806, 7.7760029)"
Strasbourg,61,"Pont Saint-Thomas,pont métallique",Classé,1995,https://fr.wikipedia.org/wiki/Pont_Saint-Thomas,"(48.579031, 7.744964)"
Strasbourg,62,"Propriété Schranz,- villa, port de plaisance,- parc","Classé,Inscrit","1992,1992",https://fr.wikipedia.org/wiki/Propri%C3%A9t%C3%A9_Schranz,"(48.544356, 7.75964)"
Strasbourg,63,"Ponts couverts,quatre tours, batteries",Classé,1928,https://fr.wikipedia.org/wiki/Ponts_couverts_(Strasbourg),"(48.579889, 7.739528)"
Sélestat,0,"Cimetière juif,partie historique avec terrain d'assiette",Classé,1995,https://fr.wikipedia.org/wiki/Cimeti%C3%A8re_juif_de_S%C3%A9lestat,"(48.2756, 7.45397)"
Sélestat,1,"Église Sainte-Foy,église",Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Foy_de_S%C3%A9lestat,"(48.2593, 7.45606)"
Sélestat,2,"Église Saint-Georges,ancienne cathédrale",Classé,1848,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Georges_de_S%C3%A9lestat,"(48.2601, 7.45656)"
Sélestat,3,"Hôtel de Chanlas,- péristyle d'entrée avec balustrade,- façades et toitures sur rue, hall d'entrée avec plafond, escalier en pierre, deux petits salons avec décor","Classé,Inscrit","1983,1983",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Chanlas,"(48.2605, 7.45275)"
Sélestat,4,"Hôtel d'Ebersmunster,tourelle d'escalier, façades, toitures, vestibule d'entrée",Classé,1965,https://fr.wikipedia.org/wiki/H%C3%B4tel_d%27Ebersmunster,"(48.2602, 7.45578)"
Tarascon,0,Abbaye Saint-Michel de Frigolet,"Classé,Inscrit,Classé","1921,1995,2015,[,1,]",https://fr.wikipedia.org/wiki/Abbaye_Saint-Michel_de_Frigolet,"(43.85856, 4.72775)"
Tarascon,1,Chapelle Saint-Gabriel,Classé,1840,https://fr.wikipedia.org/wiki/Chapelle_Saint-Gabriel_de_Tarascon,"(43.76664, 4.69492)"
Tarascon,2,Château,Classé,1840,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Tarascon,"(43.80656, 4.65503)"
Tarascon,3,Église Sainte-Marthe,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Marthe_de_Tarascon,"(43.80567, 4.65547)"
Tarascon,4,Église Saint-Jacques,Classé,1994,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jacques_de_Tarascon,"(43.80508, 4.66042)"
Thiers,0,Église Saint-Genès,Classé,1846,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Gen%C3%A8s_de_Thiers,"(45.8534, 3.5483)"
Thiers,1,"Hôtel du Charriol,« Château du Pirou »",Classé,1907,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_du_Pirou_(Thiers),"(45.8542, 3.5477)"
Thiers,2,"Maison (détruite en 2012,[,1,],)",Classé,1922,#cite_note-effondrement-1,"(45.8537, 3.5477)"
Thiers,3,Maison de l'Homme des Bois,Classé,1987,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_coutellerie,"(45.8532, 3.5476)"
Toul,0,"Cathédrale Saint-Étienne,église, cloître","Classé,Classé","1840,1889",https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Toul,"(48.6753, 5.8944)"
Toul,1,Collégiale Saint-Gengoult,"Classé,Classé","1862,1889",https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Gengoult_de_Toul,"(48.675, 5.8898)"
Toul,2,"Fortifications,enceinte, bastions, fossés, canal, portes de ville","Inscrit,Classé","1929,1941",https://fr.wikipedia.org/wiki/Fortifications_de_Toul,
Toul,3,"Musée d'art et d'histoire,Ancienne Maison-Dieu, chapelle et salle des malades ainsi que son portail gothique,.",Classé,1980,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27art_et_d%27histoire_de_Toul,"(48.6786, 5.8914)"
Toul,4,Hôtel de ville,Classé,1930,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Toul,"(48.6761, 5.8943)"
Toulouse,0,Amphithéâtre romain de Purpan-Ancely,Classé,1974,https://fr.wikipedia.org/wiki/Amphith%C3%A9%C3%A2tre_romain_de_Purpan-Ancely,"(43.615101, 1.397559)"
Toulouse,1,"Ancien prieuré de la Daurade,(actuelle,École supérieure des beaux-arts de Toulouse,)",Classé,1995,https://fr.wikipedia.org/wiki/Monast%C3%A8re_de_la_Daurade,"(43.6007601, 1.4404317)"
Toulouse,2,Basilique Notre-Dame-de-la-Daurade de Toulouse,Classé,"1963,1994",https://fr.wikipedia.org/wiki/Basilique_de_la_Daurade,"(43.601003, 1.439796)"
Toulouse,3,Basilique Saint-Sernin de Toulouse,Classé,1840,https://fr.wikipedia.org/wiki/Basilique_Saint-Sernin_de_Toulouse,"(43.6084, 1.442)"
Toulouse,4,Capitole de Toulouse,Classé,"1840,1911,1995",https://fr.wikipedia.org/wiki/Capitole_de_Toulouse,"(43.6044, 1.4442)"
Toulouse,5,Cathédrale Saint-Étienne de Toulouse,Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Toulouse,"(43.599736, 1.449739)"
Toulouse,6,Église Saint-Pierre des Chartreux de Toulouse,Classé,"1956,1964",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_des_Chartreux_de_Toulouse,"(43.604435, 1.436438)"
Toulouse,7,Château de Reynerie,Classé,1963,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Reynerie,"(43.5729, 1.3975)"
Toulouse,8,"Couvent des Augustins,(actuel,musée des Augustins,)",Classé,"1840,1990",https://fr.wikipedia.org/wiki/Couvent_des_Augustins_de_Toulouse,"(43.601, 1.446)"
Toulouse,9,Église Saint-Exupère,Classé,1974,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Exup%C3%A8re_de_Toulouse,"(43.5939, 1.449232)"
Toulouse,10,Couvent des Cordeliers de Toulouse,Classé,1994,https://fr.wikipedia.org/wiki/Couvent_des_Cordeliers_de_Toulouse,"(43.605977, 1.440995)"
Toulouse,11,Église des Cordeliers de Toulouse,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_des_Cordeliers_de_Toulouse,"(43.6054975, 1.440693)"
Toulouse,12,Église Notre-Dame de la Dalbade,Classé,"1886,1925",https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_de_la_Dalbade,"(43.597635, 1.442467)"
Toulouse,13,Église Notre-Dame du Taur,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_du_Taur,"(43.6056, 1.4429)"
Toulouse,14,Église Saint-Jérôme de Toulouse,Classé,1980,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-J%C3%A9r%C3%B4me_de_Toulouse,"(43.6031, 1.446389)"
Toulouse,15,Église Saint-Nicolas de Toulouse,Classé,1986,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Nicolas_de_Toulouse,"(43.5992, 1.4343)"
Toulouse,16,Église Saint-Pierre des Cuisines,Classé,1977,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_des_Cuisines,"(43.604276, 1.435468)"
Toulouse,17,Ensemble conventuel des Jacobins,Classé,1840,https://fr.wikipedia.org/wiki/Ensemble_conventuel_des_Jacobins,"(43.603938, 1.43999)"
Toulouse,18,Hôtel d'Assézat et de Clémence Isaure,Classé,1914,https://fr.wikipedia.org/wiki/H%C3%B4tel_d%27Ass%C3%A9zat_et_de_Cl%C3%A9mence_Isaure,"(43.600446, 1.44651)"
Toulouse,19,Hôtel de Bagis,Classé,1889,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Bagis,"(43.596988, 1.442186)"
Toulouse,20,Hôtel de Bernuy,Classé,1889,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Bernuy,"(43.602827, 1.441124)"
Toulouse,21,"Hôtel de Boysson,(actuelle,maison de l'Occitanie,)",Classé,1928,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Boysson,"(43.600609, 1.443189)"
Toulouse,22,"Hôtel Dumay,(actuel,Musée du Vieux Toulouse,)",Classé,"1950,1992",https://fr.wikipedia.org/wiki/H%C3%B4tel_Dumay,"(43.6024, 1.443)"
Toulouse,23,Hôtel Felzins,Classé,1889,https://fr.wikipedia.org/wiki/H%C3%B4tel_Felzins,"(43.596644, 1.442586)"
Toulouse,24,Hôtel Jean du Barry,Classé,1984,https://fr.wikipedia.org/wiki/H%C3%B4tel_Dubarry,"(43.608272, 1.440639)"
Toulouse,25,"Hôtel de Lasbordes,ou du Vieux Raisin",Classé,1889,https://fr.wikipedia.org/wiki/H%C3%B4tel_du_Vieux-Raisin,"(43.597198, 1.445756)"
Toulouse,26,Hôtel Saint-Jean,Classé,"1986,1990,2015,[,2,]",https://fr.wikipedia.org/wiki/H%C3%B4tel_des_chevaliers_de_Saint-Jean_de_J%C3%A9rusalem,"(43.597131, 1.44242)"
Toulouse,27,Hôtel-Dieu Saint-Jacques,"Inscrit,Classé","1986,1988",https://fr.wikipedia.org/wiki/H%C3%B4tel-Dieu_Saint-Jacques,"(43.599822, 1.437079)"
Toulouse,28,Maison romano-gothique,Classé,"1923,1997",https://fr.wikipedia.org/wiki/Maison_romano-gothique,"(43.59949, 1.4466)"
Toulouse,29,Maison des Verrières,Classé,1991,https://fr.wikipedia.org/wiki/Castel-Gesta,"(43.6135, 1.4388)"
Toulouse,30,Musée Saint-Raymond,Classé,1975,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Saint-Raymond,"(43.607876, 1.441105)"
Toulouse,31,Palais de justice de Toulouse,Classé,"1994,1999",https://fr.wikipedia.org/wiki/Palais_de_justice_de_Toulouse,"(43.594231, 1.44447)"
Toulouse,32,"Ancien,petit séminaire de l'Esquile,(actuelle,Cinémathèque de Toulouse,)",Classé,"1910,1992",https://fr.wikipedia.org/wiki/Coll%C3%A8ge_de_l%E2%80%99Esquile,"(43.60701, 1.4421)"
Toulouse,33,Pont-Neuf,Classé,1991,https://fr.wikipedia.org/wiki/Pont-Neuf_de_Toulouse,"(43.599321, 1.438984)"
Toulouse,34,Temple du Salin,Classé,1990,https://fr.wikipedia.org/wiki/Temple_du_Salin,"(43.595, 1.4446)"
Tournus,0,Abbaye Saint-Philibert,"Classé,Inscrit,Classé,Inscrit,Classé","1840,1927,1928,1930,1951",https://fr.wikipedia.org/wiki/Abbaye_Saint-Philibert_de_Tournus,"(46.56572, 4.90861)"
Tournus,1,Hôtel-Dieu,Classé,1964,https://fr.wikipedia.org/wiki/H%C3%B4tel-Dieu_de_Tournus,"(46.56189, 4.91114)"
Tours,0,Abbaye de Marmoutier,"Classé,Classé,Inscrit","1929,1983,1994",https://fr.wikipedia.org/wiki/Abbaye_de_Marmoutier_(Tours),"(47.40241, 0.71721)"
Tours,1,Abbaye de Saint-Julien,"Classé,Inscrit,Classé,Classé","1923,1940,1947,1948",https://fr.wikipedia.org/wiki/Abbaye_de_Saint-Julien_(Tours),"(47.39583, 0.68727)"
Tours,2,Abbaye Saint-Martin,"Classé,Classé,Inscrit,Classé,Classé","1840,1862,1946,1958,1965",https://fr.wikipedia.org/wiki/Abbaye_Saint-Martin_de_Tours,"(47.39206, 0.683753)"
Tours,3,Cathédrale Saint-Gatien,Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Gatien_de_Tours,"(47.39555, 0.69449)"
Tours,4,Château de Tours,"Classé,Inscrit","1913,1973",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Tours,"(47.3971, 0.6936)"
Tours,5,Cloître de la Psalette,Classé,1889,https://fr.wikipedia.org/wiki/Clo%C3%AEtre_de_la_Psalette,"(47.395948, 0.694194)"
Tours,6,Église Saint-Grégoire des Minimes,Classé,1919,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Gr%C3%A9goire_des_Minimes,"(47.392459, 0.689915)"
Tours,7,Église Saint-Julien,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Julien_de_Tours,"(47.39579, 0.68725)"
Tours,8,Église Saint-Symphorien,Classé,1921,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Symphorien_de_Tours,"(47.40277, 0.69441)"
Tours,9,Fontaine de Beaune-Semblançay,Classé,1886,https://fr.wikipedia.org/wiki/Fontaine_de_Beaune-Semblan%C3%A7ay,"(47.39513, 0.68743)"
Tours,10,Grand Théâtre,"Inscrit,Classé","1994,2000",https://fr.wikipedia.org/wiki/Grand_Th%C3%A9%C3%A2tre_de_Tours,"(47.3945, 0.68998)"
Tours,11,Hôtel de Beaune-Semblançay,"Classé,Classé","1941,1947",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Beaune-Semblan%C3%A7ay,"(47.39482, 0.68715)"
